site_id,year,date,lon,lat,latin,presence
finsync_usgs-02085430,2003,2003-06-24,-78.8888888888889,36.2402777777778,Nocomis leptocephalus,1
finsync_usgs-02085430,2003,2003-06-24,-78.8888888888889,36.2402777777778,Notropis procne,1
finsync_usgs-02085430,2003,2003-06-24,-78.8888888888889,36.2402777777778,Noturus insignis,1
finsync_usgs-02085430,2003,2003-06-24,-78.8888888888889,36.2402777777778,Percina peltata,1
finsync_usgs-02085430,2003,2003-06-24,-78.8888888888889,36.2402777777778,Percina roanoka,1
finsync_usgs-02085430,2003,2003-06-24,-78.8888888888889,36.2402777777778,Semotilus atromaculatus,1
finsync_usgs-02085500,2014,2014-06-05,-78.8788888888889,36.1827777777778,Ambloplites cavifrons,1
finsync_usgs-02085500,2014,2014-06-05,-78.8788888888889,36.1827777777778,Cyprinella analostana,1
finsync_usgs-02085500,2014,2014-06-05,-78.8788888888889,36.1827777777778,Etheostoma flabellare,1
finsync_usgs-02085500,2014,2014-06-05,-78.8788888888889,36.1827777777778,Etheostoma nigrum,1
finsync_usgs-02085500,2014,2014-06-05,-78.8788888888889,36.1827777777778,Fundulus rathbuni,1
finsync_usgs-02085500,2014,2014-06-05,-78.8788888888889,36.1827777777778,Lepomis auritus,1
finsync_usgs-02085500,2014,2014-06-05,-78.8788888888889,36.1827777777778,Lepomis cyanellus,1
finsync_usgs-02085500,2014,2014-06-05,-78.8788888888889,36.1827777777778,Lepomis macrochirus,1
finsync_usgs-02085500,2014,2014-06-05,-78.8788888888889,36.1827777777778,Luxilus albeolus,1
finsync_usgs-02085500,2014,2014-06-05,-78.8788888888889,36.1827777777778,Moxostoma cervinum,1
finsync_usgs-02085500,2014,2014-06-05,-78.8788888888889,36.1827777777778,Nocomis leptocephalus,1
finsync_usgs-02085500,2014,2014-06-05,-78.8788888888889,36.1827777777778,Notropis procne,1
finsync_usgs-02085500,2014,2014-06-05,-78.8788888888889,36.1827777777778,Noturus insignis,1
finsync_usgs-02085500,2014,2014-06-05,-78.8788888888889,36.1827777777778,Percina nevisense,1
finsync_usgs-02085500,2014,2014-06-05,-78.8788888888889,36.1827777777778,Percina roanoka,1
finsync_usgs-02085500,2014,2014-06-05,-78.8788888888889,36.1827777777778,Pomoxis nigromaculatus,1
finsync_usgs-02086500,2014,2014-06-07,-78.8288888888889,36.1486111111111,Ameiurus brunneus,1
finsync_usgs-02086500,2014,2014-06-07,-78.8288888888889,36.1486111111111,Ameiurus catus,1
finsync_usgs-02086500,2014,2014-06-07,-78.8288888888889,36.1486111111111,Ameiurus nebulosus,1
finsync_usgs-02086500,2014,2014-06-07,-78.8288888888889,36.1486111111111,Cyprinella analostana,1
finsync_usgs-02086500,2014,2014-06-07,-78.8288888888889,36.1486111111111,Ictalurus punctatus,1
finsync_usgs-02086500,2014,2014-06-07,-78.8288888888889,36.1486111111111,Lepomis auritus,1
finsync_usgs-02086500,2014,2014-06-07,-78.8288888888889,36.1486111111111,Lepomis cyanellus,1
finsync_usgs-02086500,2014,2014-06-07,-78.8288888888889,36.1486111111111,Lepomis gibbosus,1
finsync_usgs-02086500,2014,2014-06-07,-78.8288888888889,36.1486111111111,Lepomis gulosus,1
finsync_usgs-02086500,2014,2014-06-07,-78.8288888888889,36.1486111111111,Lepomis macrochirus,1
finsync_usgs-02086500,2014,2014-06-07,-78.8288888888889,36.1486111111111,Micropterus salmoides,1
finsync_usgs-02086500,2014,2014-06-07,-78.8288888888889,36.1486111111111,Notropis hudsonius,1
finsync_usgs-02086500,2014,2014-06-07,-78.8288888888889,36.1486111111111,Noturus insignis,1
finsync_usgs-02086500,2014,2014-06-07,-78.8288888888889,36.1486111111111,Perca flavescens,1
finsync_usgs-02086500,2014,2014-06-07,-78.8288888888889,36.1486111111111,Pomoxis nigromaculatus,1
finsync_usgs-02086849,2014,2014-06-08,-78.83224963393428,36.05939579184315,Ameiurus brunneus,1
finsync_usgs-02086849,2014,2014-06-08,-78.83224963393428,36.05939579184315,Ameiurus catus,1
finsync_usgs-02086849,2014,2014-06-08,-78.83224963393428,36.05939579184315,Ameiurus natalis,1
finsync_usgs-02086849,2014,2014-06-08,-78.83224963393428,36.05939579184315,Cyprinella analostana,1
finsync_usgs-02086849,2014,2014-06-08,-78.83224963393428,36.05939579184315,Cyprinus carpio,1
finsync_usgs-02086849,2014,2014-06-08,-78.83224963393428,36.05939579184315,Lepomis auritus,1
finsync_usgs-02086849,2014,2014-06-08,-78.83224963393428,36.05939579184315,Lepomis cyanellus,1
finsync_usgs-02086849,2014,2014-06-08,-78.83224963393428,36.05939579184315,Lepomis gibbosus,1
finsync_usgs-02086849,2014,2014-06-08,-78.83224963393428,36.05939579184315,Lepomis gulosus,1
finsync_usgs-02086849,2014,2014-06-08,-78.83224963393428,36.05939579184315,Lepomis macrochirus,1
finsync_usgs-02086849,2014,2014-06-08,-78.83224963393428,36.05939579184315,Micropterus salmoides,1
finsync_usgs-02086849,2014,2014-06-08,-78.83224963393428,36.05939579184315,Notropis hudsonius,1
finsync_usgs-02086849,2014,2014-06-08,-78.83224963393428,36.05939579184315,Notropis procne,1
finsync_usgs-0208725055,2003,2003-06-09,-78.7861111111111,35.83,Ameiurus catus,1
finsync_usgs-0208725055,2003,2003-06-09,-78.7861111111111,35.83,Cyprinella analostana,1
finsync_usgs-0208725055,2003,2003-06-09,-78.7861111111111,35.83,Etheostoma olmstedi,1
finsync_usgs-0208725055,2003,2003-06-09,-78.7861111111111,35.83,Gambusia affinis,1
finsync_usgs-0208725055,2003,2003-06-09,-78.7861111111111,35.83,Ictalurus punctatus,1
finsync_usgs-0208725055,2003,2003-06-09,-78.7861111111111,35.83,Lepomis cyanellus,1
finsync_usgs-0208725055,2003,2003-06-09,-78.7861111111111,35.83,Lepomis macrochirus,1
finsync_usgs-0208725055,2003,2003-06-09,-78.7861111111111,35.83,Luxilus albeolus,1
finsync_usgs-0208725055,2003,2003-06-09,-78.7861111111111,35.83,Micropterus salmoides,1
finsync_usgs-0208725055,2003,2003-06-09,-78.7861111111111,35.83,Nocomis leptocephalus,1
finsync_usgs-0208725055,2003,2003-06-09,-78.7861111111111,35.83,Notropis procne,1
finsync_usgs-0208725055,2003,2003-06-09,-78.7861111111111,35.83,Semotilus atromaculatus,1
finsync_usgs-0208726370,2003,2003-06-09,-78.7321388888889,35.8132222222222,Ameiurus natalis,1
finsync_usgs-0208726370,2003,2003-06-09,-78.7321388888889,35.8132222222222,Clinostomus funduloides,1
finsync_usgs-0208726370,2003,2003-06-09,-78.7321388888889,35.8132222222222,Erimyzon oblongus,1
finsync_usgs-0208726370,2003,2003-06-09,-78.7321388888889,35.8132222222222,Etheostoma olmstedi,1
finsync_usgs-0208726370,2003,2003-06-09,-78.7321388888889,35.8132222222222,Lepomis cyanellus,1
finsync_usgs-0208726370,2003,2003-06-09,-78.7321388888889,35.8132222222222,Lepomis gibbosus,1
finsync_usgs-0208726370,2003,2003-06-09,-78.7321388888889,35.8132222222222,Lepomis macrochirus,1
finsync_usgs-0208726370,2003,2003-06-09,-78.7321388888889,35.8132222222222,Luxilus albeolus,1
finsync_usgs-0208726370,2003,2003-06-09,-78.7321388888889,35.8132222222222,Nocomis leptocephalus,1
finsync_usgs-0208726370,2003,2003-06-09,-78.7321388888889,35.8132222222222,Notropis procne,1
finsync_usgs-0208726370,2003,2003-06-09,-78.7321388888889,35.8132222222222,Semotilus atromaculatus,1
finsync_usgs-0208726995,2003,2003-06-09,-78.6957222222222,35.8620277777778,Ameiurus natalis,1
finsync_usgs-0208726995,2003,2003-06-09,-78.6957222222222,35.8620277777778,Ameiurus platycephalus,1
finsync_usgs-0208726995,2003,2003-06-09,-78.6957222222222,35.8620277777778,Anguilla rostrata,1
finsync_usgs-0208726995,2003,2003-06-09,-78.6957222222222,35.8620277777778,Etheostoma flabellare,1
finsync_usgs-0208726995,2003,2003-06-09,-78.6957222222222,35.8620277777778,Etheostoma olmstedi,1
finsync_usgs-0208726995,2003,2003-06-09,-78.6957222222222,35.8620277777778,Hypentelium nigricans,1
finsync_usgs-0208726995,2003,2003-06-09,-78.6957222222222,35.8620277777778,Lepomis auritus,1
finsync_usgs-0208726995,2003,2003-06-09,-78.6957222222222,35.8620277777778,Lepomis cyanellus,1
finsync_usgs-0208726995,2003,2003-06-09,-78.6957222222222,35.8620277777778,Lepomis macrochirus,1
finsync_usgs-0208726995,2003,2003-06-09,-78.6957222222222,35.8620277777778,Luxilus albeolus,1
finsync_usgs-0208726995,2003,2003-06-09,-78.6957222222222,35.8620277777778,Moxostoma cervinum,1
finsync_usgs-0208726995,2003,2003-06-09,-78.6957222222222,35.8620277777778,Nocomis leptocephalus,1
finsync_usgs-0208726995,2003,2003-06-09,-78.6957222222222,35.8620277777778,Nocomis raneyi,1
finsync_usgs-0208726995,2003,2003-06-09,-78.6957222222222,35.8620277777778,Notemigonus crysoleucas,1
finsync_usgs-0208726995,2003,2003-06-09,-78.6957222222222,35.8620277777778,Notropis procne,1
finsync_usgs-0208726995,2003,2003-06-09,-78.6957222222222,35.8620277777778,Noturus insignis,1
finsync_usgs-0208726995,2003,2003-06-09,-78.6957222222222,35.8620277777778,Semotilus atromaculatus,1
finsync_usgs-0208730725,2003,2003-06-09,-78.6608333333333,35.8166666666667,Ameiurus natalis,1
finsync_usgs-0208730725,2003,2003-06-09,-78.6608333333333,35.8166666666667,Anguilla rostrata,1
finsync_usgs-0208730725,2003,2003-06-09,-78.6608333333333,35.8166666666667,Gambusia affinis,1
finsync_usgs-0208730725,2003,2003-06-09,-78.6608333333333,35.8166666666667,Lepomis auritus,1
finsync_usgs-0208730725,2003,2003-06-09,-78.6608333333333,35.8166666666667,Lepomis cyanellus,1
finsync_usgs-0208730725,2003,2003-06-09,-78.6608333333333,35.8166666666667,Lepomis macrochirus,1
finsync_usgs-0208730725,2003,2003-06-09,-78.6608333333333,35.8166666666667,Luxilus albeolus,1
finsync_usgs-0208730725,2003,2003-06-09,-78.6608333333333,35.8166666666667,Nocomis leptocephalus,1
finsync_usgs-0208730725,2003,2003-06-09,-78.6608333333333,35.8166666666667,Semotilus atromaculatus,1
finsync_usgs-0208732610,2003,2003-06-13,-78.6138888888889,35.8069444444444,Ameiurus natalis,1
finsync_usgs-0208732610,2003,2003-06-13,-78.6138888888889,35.8069444444444,Anguilla rostrata,1
finsync_usgs-0208732610,2003,2003-06-13,-78.6138888888889,35.8069444444444,Cyprinella analostana,1
finsync_usgs-0208732610,2003,2003-06-13,-78.6138888888889,35.8069444444444,Erimyzon oblongus,1
finsync_usgs-0208732610,2003,2003-06-13,-78.6138888888889,35.8069444444444,Etheostoma nigrum,1
finsync_usgs-0208732610,2003,2003-06-13,-78.6138888888889,35.8069444444444,Gambusia affinis,1
finsync_usgs-0208732610,2003,2003-06-13,-78.6138888888889,35.8069444444444,Hypentelium nigricans,1
finsync_usgs-0208732610,2003,2003-06-13,-78.6138888888889,35.8069444444444,Lepomis auritus,1
finsync_usgs-0208732610,2003,2003-06-13,-78.6138888888889,35.8069444444444,Lepomis cyanellus,1
finsync_usgs-0208732610,2003,2003-06-13,-78.6138888888889,35.8069444444444,Lepomis macrochirus,1
finsync_usgs-0208732610,2003,2003-06-13,-78.6138888888889,35.8069444444444,Lepomis microlophus,1
finsync_usgs-0208732610,2003,2003-06-13,-78.6138888888889,35.8069444444444,Luxilus albeolus,1
finsync_usgs-0208732610,2003,2003-06-13,-78.6138888888889,35.8069444444444,Lythrurus ardens,1
finsync_usgs-0208732610,2003,2003-06-13,-78.6138888888889,35.8069444444444,Micropterus salmoides,1
finsync_usgs-0208732610,2003,2003-06-13,-78.6138888888889,35.8069444444444,Nocomis leptocephalus,1
finsync_usgs-0208732610,2003,2003-06-13,-78.6138888888889,35.8069444444444,Notropis hudsonius,1
finsync_usgs-0208732610,2003,2003-06-13,-78.6138888888889,35.8069444444444,Notropis procne,1
finsync_usgs-0208732885,2014,2014-06-09,-78.5930555555556,35.8169444444444,Ameiurus brunneus,1
finsync_usgs-0208732885,2014,2014-06-09,-78.5930555555556,35.8169444444444,Ameiurus natalis,1
finsync_usgs-0208732885,2014,2014-06-09,-78.5930555555556,35.8169444444444,Anguilla rostrata,1
finsync_usgs-0208732885,2014,2014-06-09,-78.5930555555556,35.8169444444444,Etheostoma nigrum,1
finsync_usgs-0208732885,2014,2014-06-09,-78.5930555555556,35.8169444444444,Lepomis auritus,1
finsync_usgs-0208732885,2014,2014-06-09,-78.5930555555556,35.8169444444444,Lepomis cyanellus,1
finsync_usgs-0208732885,2014,2014-06-09,-78.5930555555556,35.8169444444444,Lepomis gibbosus,1
finsync_usgs-0208732885,2014,2014-06-09,-78.5930555555556,35.8169444444444,Lepomis gulosus,1
finsync_usgs-0208732885,2014,2014-06-09,-78.5930555555556,35.8169444444444,Lepomis macrochirus,1
finsync_usgs-0208732885,2014,2014-06-09,-78.5930555555556,35.8169444444444,Nocomis leptocephalus,1
finsync_usgs-0208732885,2014,2014-06-09,-78.5930555555556,35.8169444444444,Notemigonus crysoleucas,1
finsync_usgs-0208732885,2014,2014-06-09,-78.5930555555556,35.8169444444444,Notropis procne,1
finsync_usgs-02087580,2018,2018-10-05,-78.7522222222222,35.7188888888889,Ameiurus catus,1
finsync_usgs-02087580,2018,2018-10-05,-78.7522222222222,35.7188888888889,Ameiurus natalis,1
finsync_usgs-02087580,2018,2018-10-05,-78.7522222222222,35.7188888888889,Ameiurus nebulosus,1
finsync_usgs-02087580,2018,2018-10-05,-78.7522222222222,35.7188888888889,Ameiurus platycephalus,1
finsync_usgs-02087580,2018,2018-10-05,-78.7522222222222,35.7188888888889,Dorosoma cepedianum,1
finsync_usgs-02087580,2018,2018-10-05,-78.7522222222222,35.7188888888889,Erimyzon oblongus,1
finsync_usgs-02087580,2018,2018-10-05,-78.7522222222222,35.7188888888889,Etheostoma nigrum,1
finsync_usgs-02087580,2018,2018-10-05,-78.7522222222222,35.7188888888889,Gambusia affinis,1
finsync_usgs-02087580,2018,2018-10-05,-78.7522222222222,35.7188888888889,Lepomis auritus,1
finsync_usgs-02087580,2018,2018-10-05,-78.7522222222222,35.7188888888889,Lepomis cyanellus,1
finsync_usgs-02087580,2018,2018-10-05,-78.7522222222222,35.7188888888889,Lepomis gibbosus,1
finsync_usgs-02087580,2018,2018-10-05,-78.7522222222222,35.7188888888889,Lepomis gulosus,1
finsync_usgs-02087580,2018,2018-10-05,-78.7522222222222,35.7188888888889,Lepomis macrochirus,1
finsync_usgs-02087580,2018,2018-10-05,-78.7522222222222,35.7188888888889,Lepomis microlophus,1
finsync_usgs-02087580,2018,2018-10-05,-78.7522222222222,35.7188888888889,Micropterus salmoides,1
finsync_usgs-02087580,2018,2018-10-05,-78.7522222222222,35.7188888888889,Notropis procne,1
finsync_usgs-02087580,2018,2018-10-05,-78.7522222222222,35.7188888888889,Noturus insignis,1
finsync_usgs-02087580,2018,2018-10-05,-78.7522222222222,35.7188888888889,Pomoxis nigromaculatus,1
finsync_usgs-0208758440,2003,2003-06-10,-78.7352777777778,35.6922222222222,Ameiurus natalis,1
finsync_usgs-0208758440,2003,2003-06-10,-78.7352777777778,35.6922222222222,Aphredoderus sayanus,1
finsync_usgs-0208758440,2003,2003-06-10,-78.7352777777778,35.6922222222222,Erimyzon oblongus,1
finsync_usgs-0208758440,2003,2003-06-10,-78.7352777777778,35.6922222222222,Esox americanus,1
finsync_usgs-0208758440,2003,2003-06-10,-78.7352777777778,35.6922222222222,Etheostoma olmstedi,1
finsync_usgs-0208758440,2003,2003-06-10,-78.7352777777778,35.6922222222222,Lepomis auritus,1
finsync_usgs-0208758440,2003,2003-06-10,-78.7352777777778,35.6922222222222,Lepomis cyanellus,1
finsync_usgs-0208758440,2003,2003-06-10,-78.7352777777778,35.6922222222222,Lepomis gulosus,1
finsync_usgs-0208758440,2003,2003-06-10,-78.7352777777778,35.6922222222222,Lepomis macrochirus,1
finsync_usgs-0208758440,2003,2003-06-10,-78.7352777777778,35.6922222222222,Lepomis microlophus,1
finsync_usgs-0208758440,2003,2003-06-10,-78.7352777777778,35.6922222222222,Luxilus albeolus,1
finsync_usgs-0208758440,2003,2003-06-10,-78.7352777777778,35.6922222222222,Micropterus salmoides,1
finsync_usgs-0208758440,2003,2003-06-10,-78.7352777777778,35.6922222222222,Nocomis leptocephalus,1
finsync_usgs-0208758440,2003,2003-06-10,-78.7352777777778,35.6922222222222,Semotilus atromaculatus,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Ameiurus catus,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Ameiurus natalis,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Anguilla rostrata,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Cyprinella analostana,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Dorosoma cepedianum,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Enneacanthus gloriosus,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Erimyzon oblongus,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Esox americanus,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Etheostoma nigrum,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Ictalurus punctatus,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Lepomis auritus,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Lepomis cyanellus,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Lepomis gibbosus,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Lepomis macrochirus,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Lepomis microlophus,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Micropterus salmoides,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Morone chrysops,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Notemigonus crysoleucas,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Notropis procne,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Noturus insignis,1
finsync_usgs-0208758850,2014,2014-06-02,-78.6922222222222,35.6936111111111,Perca flavescens,1
finsync_usgs-0208794025,2003,2003-06-10,-78.7697222222222,35.6627777777778,Ameiurus natalis,1
finsync_usgs-0208794025,2003,2003-06-10,-78.7697222222222,35.6627777777778,Aphredoderus sayanus,1
finsync_usgs-0208794025,2003,2003-06-10,-78.7697222222222,35.6627777777778,Clinostomus funduloides,1
finsync_usgs-0208794025,2003,2003-06-10,-78.7697222222222,35.6627777777778,Erimyzon oblongus,1
finsync_usgs-0208794025,2003,2003-06-10,-78.7697222222222,35.6627777777778,Esox americanus,1
finsync_usgs-0208794025,2003,2003-06-10,-78.7697222222222,35.6627777777778,Etheostoma olmstedi,1
finsync_usgs-0208794025,2003,2003-06-10,-78.7697222222222,35.6627777777778,Gambusia affinis,1
finsync_usgs-0208794025,2003,2003-06-10,-78.7697222222222,35.6627777777778,Lepomis auritus,1
finsync_usgs-0208794025,2003,2003-06-10,-78.7697222222222,35.6627777777778,Lepomis cyanellus,1
finsync_usgs-0208794025,2003,2003-06-10,-78.7697222222222,35.6627777777778,Lepomis gulosus,1
finsync_usgs-0208794025,2003,2003-06-10,-78.7697222222222,35.6627777777778,Lepomis macrochirus,1
finsync_usgs-0208794025,2003,2003-06-10,-78.7697222222222,35.6627777777778,Luxilus albeolus,1
finsync_usgs-0208794025,2003,2003-06-10,-78.7697222222222,35.6627777777778,Nocomis leptocephalus,1
finsync_usgs-0208794025,2003,2003-06-10,-78.7697222222222,35.6627777777778,Notropis altipinnis,1
finsync_usgs-0208794025,2003,2003-06-10,-78.7697222222222,35.6627777777778,Noturus insignis,1
finsync_usgs-0208794025,2003,2003-06-10,-78.7697222222222,35.6627777777778,Semotilus atromaculatus,1
finsync_usgs-02088000,2014,2014-06-03,-78.5905555555556,35.5708333333333,Amia calva,1
finsync_usgs-02088000,2014,2014-06-03,-78.5905555555556,35.5708333333333,Anguilla rostrata,1
finsync_usgs-02088000,2014,2014-06-03,-78.5905555555556,35.5708333333333,Enneacanthus gloriosus,1
finsync_usgs-02088000,2014,2014-06-03,-78.5905555555556,35.5708333333333,Esox americanus,1
finsync_usgs-02088000,2014,2014-06-03,-78.5905555555556,35.5708333333333,Etheostoma nigrum,1
finsync_usgs-02088000,2014,2014-06-03,-78.5905555555556,35.5708333333333,Etheostoma vitreum,1
finsync_usgs-02088000,2014,2014-06-03,-78.5905555555556,35.5708333333333,Lepomis auritus,1
finsync_usgs-02088000,2014,2014-06-03,-78.5905555555556,35.5708333333333,Lepomis macrochirus,1
finsync_usgs-02088000,2014,2014-06-03,-78.5905555555556,35.5708333333333,Micropterus salmoides,1
finsync_usgs-02088000,2014,2014-06-03,-78.5905555555556,35.5708333333333,Moxostoma cervinum,1
finsync_usgs-02088000,2014,2014-06-03,-78.5905555555556,35.5708333333333,Notropis hudsonius,1
finsync_usgs-02088000,2014,2014-06-03,-78.5905555555556,35.5708333333333,Percina roanoka,1
finsync_usgs-02088000,2014,2014-06-03,-78.5905555555556,35.5708333333333,Pomoxis nigromaculatus,1
finsync_usgs-02088000,2014,2014-06-03,-78.5905555555556,35.5708333333333,Pylodictis olivaris,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Ameiurus catus,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Ameiurus natalis,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Anguilla rostrata,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Enneacanthus gloriosus,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Etheostoma olmstedi,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Ictalurus punctatus,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Lepomis auritus,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Lepomis gibbosus,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Lepomis gulosus,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Lepomis macrochirus,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Micropterus salmoides,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Morone americana,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Moxostoma collapsum,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Nocomis leptocephalus,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Notropis procne,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Noturus gyrinus,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Noturus insignis,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Percina roanoka,1
finsync_usgs-02090380,2014,2014-06-04,-78.1097222222222,35.6911111111111,Pomoxis nigromaculatus,1
finsync_usgs-02091500,2008,2008-10-27,-77.5825,35.4288888888889,Anguilla rostrata,1
finsync_usgs-02091500,2008,2008-10-27,-77.5825,35.4288888888889,Aphredoderus sayanus,1
finsync_usgs-02091500,2008,2008-10-27,-77.5825,35.4288888888889,Cyprinella analostana,1
finsync_usgs-02091500,2008,2008-10-27,-77.5825,35.4288888888889,Esox niger,1
finsync_usgs-02091500,2008,2008-10-27,-77.5825,35.4288888888889,Etheostoma olmstedi,1
finsync_usgs-02091500,2008,2008-10-27,-77.5825,35.4288888888889,Etheostoma vitreum,1
finsync_usgs-02091500,2008,2008-10-27,-77.5825,35.4288888888889,Gambusia affinis,1
finsync_usgs-02091500,2008,2008-10-27,-77.5825,35.4288888888889,Hybognathus regius,1
finsync_usgs-02091500,2008,2008-10-27,-77.5825,35.4288888888889,Ictalurus punctatus,1
finsync_usgs-02091500,2008,2008-10-27,-77.5825,35.4288888888889,Lepomis auritus,1
finsync_usgs-02091500,2008,2008-10-27,-77.5825,35.4288888888889,Lepomis macrochirus,1
finsync_usgs-02091500,2008,2008-10-27,-77.5825,35.4288888888889,Lepomis microlophus,1
finsync_usgs-02091500,2008,2008-10-27,-77.5825,35.4288888888889,Micropterus salmoides,1
finsync_usgs-02091500,2008,2008-10-27,-77.5825,35.4288888888889,Notropis procne,1
finsync_usgs-02091500,2008,2008-10-27,-77.5825,35.4288888888889,Percina roanoka,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Acantharchus pomotis,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Ameiurus brunneus,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Aphredoderus sayanus,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Catostomus commersonii,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Chrosomus oreas,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Clinostomus funduloides,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Cyprinella lutrensis,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Enneacanthus gloriosus,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Esox americanus,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Esox niger,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Etheostoma olmstedi,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Lepomis auritus,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Lepomis cyanellus,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Lepomis macrochirus,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Luxilus cerasinus,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Lythrurus fasciolaris,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Micropterus salmoides,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Nocomis leptocephalus,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Noturus insignis,1
finsync_usgs-02093800,2014,2014-06-02,-79.9527777777778,36.1725,Semotilus atromaculatus,1
finsync_usgs-02094659,2014,2014-06-03,-79.8552777777778,36.0494444444444,Catostomus commersonii,1
finsync_usgs-02094659,2014,2014-06-03,-79.8552777777778,36.0494444444444,Lepomis auritus,1
finsync_usgs-02094659,2014,2014-06-03,-79.8552777777778,36.0494444444444,Semotilus atromaculatus,1
finsync_usgs-0209517912,2003,2003-06-12,-79.8288888888889,36.0891666666667,Ameiurus platycephalus,1
finsync_usgs-0209517912,2003,2003-06-12,-79.8288888888889,36.0891666666667,Catostomus commersonii,1
finsync_usgs-0209517912,2003,2003-06-12,-79.8288888888889,36.0891666666667,Cyprinella lutrensis,1
finsync_usgs-0209517912,2003,2003-06-12,-79.8288888888889,36.0891666666667,Erimyzon oblongus,1
finsync_usgs-0209517912,2003,2003-06-12,-79.8288888888889,36.0891666666667,Fundulus rathbuni,1
